label	dish	category	closest_site_recipe	site_id	reason	video_count	main_video
duplicate	باوند كيك	حلويات غربية	كيكة بالزبدة	des-91	كيكة بالزبدة (باوند كيك)	1	https://www.youtube.com/watch?v=_FMXobZqQs8
duplicate	بروفيترول	حلويات غربية	البروفترول	des-104	بروفيترول	1	https://www.youtube.com/watch?v=02EbmBLwOLY
duplicate	بودنج كريمي	حلويات غربية	البودنج	des-20	البودنج	1	https://www.youtube.com/watch?v=DGjpXa8EiNI
duplicate	تشيز كيك	حلويات غربية	التشيز كيك على البارد	add-020	تشيز كيك	2	https://www.youtube.com/watch?v=GXci1LcT16w
duplicate	تيراميسو	حلويات غربية	التيراميسو بدون بيض	add-013	التيراميسو	1	https://www.youtube.com/watch?v=cA60eZCAXlk
duplicate	جاتوه بلاك فورست	حلويات غربية	تورتة بلاك فورست	des-101	بلاك فورست	1	https://www.youtube.com/watch?v=PbyoqcbV_5Q
duplicate	دوناتس	حلويات غربية	الدونات بالعجينة القطنية	add-010	الدونات	2	https://www.youtube.com/watch?v=5rawCEP02-U
duplicate	سويسرول	حلويات غربية	السويسرول بالمربى والكريمة	add-080	السويسرول	2	https://www.youtube.com/watch?v=hBj0QpCtg-g
duplicate	صوص الشكولاته	حلويات غربية	عمل صلصة الشيكولاتة	des-105	صلصة الشيكولاتة	1	https://www.youtube.com/watch?v=Gs9QeyLXRwc
duplicate	صوص الشوكولاتة	حلويات غربية	عمل صلصة الشيكولاتة	des-105	صلصة الشيكولاتة	3	https://www.youtube.com/watch?v=dJxTf3uAGQU
duplicate	كب كيك	حلويات غربية	الكب كيك الاقتصادي الهش	add-082	الكب كيك	1	https://www.youtube.com/watch?v=Odv77VyqlSA
duplicate	كريمة	حلويات غربية	عمل الكريمة	des-99	الكريمة	1	https://www.youtube.com/watch?v=GXruWNI5ZL8
duplicate	كوكيز	حلويات غربية	البسكويت بقطع الشوكولاتة	add-143	الكوكيز	1	https://www.youtube.com/watch?v=4E6vPLtmbn0
duplicate	كيك التريليتشي	حلويات غربية	كيكة التريليتشا التركية (الحليب الثلاثة)	add-142	كيكة التريليتشا	1	https://www.youtube.com/watch?v=7w79Jq6dtVg
duplicate	كيك بالكريم كراميل	حلويات غربية	كيكة الكراميل (قدرة قادر)	des-93	كيك بالكريم كراميل (قدرة قادر)	4	https://www.youtube.com/watch?v=sIU3gr0GF1k
duplicate	كيك ناعم	حلويات غربية	الكيكة	des-83	الكيكة العادية	1	https://www.youtube.com/watch?v=DGjpXa8EiNI
duplicate	كيكة البرتقال	حلويات غربية	كيكة البرتقال	des-92	كيكة البرتقال	1	https://www.youtube.com/watch?v=tL44UQRzJfM
duplicate	كيكة الجزر	حلويات غربية	كيكة الجزر الأصفر	des-87	كيكة الجزر	1	https://www.youtube.com/watch?v=McOf9FvRlmo
duplicate	كيكة الشاي	حلويات غربية	الكيكة	des-83	كيكة الشاي العادية	1	https://www.youtube.com/watch?v=l6dvWrEVPIs
duplicate	كيكة الشوكولاتة	حلويات غربية	كيكة الشيكولاتة	des-89	كيكة الشيكولاتة	2	https://www.youtube.com/watch?v=dJxTf3uAGQU
duplicate	كيكة العصاري	حلويات غربية	الكيكة	des-83	الكيكة العادية	1	https://www.youtube.com/watch?v=gfP-anGAKbU
duplicate	كيكة قدرة قادر	حلويات غربية	كيكة الكراميل (قدرة قادر)	des-93	قدرة قادر	2	https://www.youtube.com/watch?v=bkq0o2hT008
duplicate	كيكة كل يوم	حلويات غربية	الكيكة	des-83	الكيكة العادية	1	https://www.youtube.com/watch?v=fpP3ErVyY-4
duplicate	مولتن كيك	حلويات غربية	المولتن كيك (كيك الشوكولاتة الذائب)	add-240	المولتن كيك	1	https://www.youtube.com/watch?v=TIQJuoqOLug
duplicate	باذنجان مخلل متبل	خضروات	الباذنجان المخلل بالثوم والفلفل	add-070	باذنجان مخلل متبل	1	https://www.youtube.com/watch?v=FkIB6nF-MZ8
duplicate	بانيه القرنبيط	خضروات	القرنبيط المحمر (بالبيض والبقسماط والنقيطة)	osool-517	قرنبيط محمر بالبقسماط	1	https://www.youtube.com/watch?v=H7NjXpuVRH4
duplicate	بطاطس بالثوم	خضروات	صلصة البطاطس بالثوم	veg-40	بطاطس بالثوم	1	https://www.youtube.com/watch?v=0PFo__3UayY
duplicate	بطاطس مخبوزة	خضروات	روستو البطاطس والبطاطس المشوية في الفرن	osool-535	بطاطس في الفرن	1	https://www.youtube.com/watch?v=SSbVc2rotnE
duplicate	بطاطس مشوية	خضروات	البطاطس المشوية بالأعشاب مع صوص الطحينة بالزبادي	add-017	بطاطس مشوية	2	https://www.youtube.com/watch?v=x_z88hmjPPI
duplicate	بطاطس مقلية	خضروات	البطاطس المحمرة الصحيحة	osool-533	بطاطس محمرة	1	https://www.youtube.com/watch?v=0PFo__3UayY
duplicate	خبيزة	خضروات	الخبيزة المطهية بالتقلية	osool-545	الخبيزة	1	https://www.youtube.com/watch?v=CSuQS_lDzfA
duplicate	خس	خضروات	الخس المحشو	osool-706	حشوة ساندوتش (خس) وليست طبقًا مستقلًا	1	https://www.youtube.com/watch?v=qkTLQ9c0J50
duplicate	زيتون مخلل	خضروات	مخلل الزيتون الأخضر	add-035	مخلل الزيتون	2	https://www.youtube.com/watch?v=1LUqGUW8834
duplicate	سبانخ	خضروات	السبانخ المسبَك	veg-32	السبانخ المسبك	1	https://www.youtube.com/watch?v=Umuo-u0SDOY
duplicate	صينية بطاطس	خضروات	صينية البطاطس في الفرن	veg-35	صينية البطاطس	2	https://www.youtube.com/watch?v=GlqJCeqdiog
duplicate	طاجن البامية بالصلصة المسبكة	خضروات	طاجن البامية باللحم أو العصاج	veg-14	طاجن البامية	1	https://www.youtube.com/watch?v=0hgCgiuxOik
duplicate	طاجن بامية باللحمة	خضروات	طاجن البامية باللحم أو العصاج	veg-14	طاجن البامية باللحم	1	https://www.youtube.com/watch?v=6ifq64-8b10
duplicate	طاجن تورلي باللحمة	خضروات	الترلي	veg-34	الترلي باللحم	1	https://www.youtube.com/watch?v=QrrQHObzKKQ
duplicate	طاجن ملوخية	خضروات	الملوخية المصرية الخضراء بالتقلية	veg-01	الملوخية	2	https://www.youtube.com/watch?v=lQGdUrrNcKo
duplicate	فاصوليا خضراء باللحمة	خضروات	الفاصوليا باللحم	veg-07	الفاصوليا باللحم	2	https://www.youtube.com/watch?v=RT02BCW_pnA
duplicate	قرنبيط مقرمش	خضروات	القرنبيط المحمر (بالبيض والبقسماط والنقيطة)	osool-517	القرنبيط المحمر	1	https://www.youtube.com/watch?v=6I4w1Pd4pd0
duplicate	قرنبيط مقلي	خضروات	القرنبيط المحمر (بالبيض والبقسماط والنقيطة)	osool-517	القرنبيط المحمر	2	https://www.youtube.com/watch?v=g6FxJbe6N40
duplicate	قلقاس	خضروات	القلقاس بالسلق والخضرة والتقلية	veg-02	القلقاس	1	https://www.youtube.com/watch?v=XxD0HLt-MKM
duplicate	قلقاس بالخضرة	خضروات	القلقاس بالسلق والخضرة والتقلية	veg-02	القلقاس بالخضرة	1	https://www.youtube.com/watch?v=tCTOoVLmMuo
duplicate	كرات البطاطس بالجبنة	خضروات	كرات البطاطس المقرمشة بالجبن	add-189	كرات البطاطس بالجبن	1	https://www.youtube.com/watch?v=v7W3WubRzxc
duplicate	كرات كفتة البطاطس	خضروات	كروكيت البطاطس (كفتة البطاطس)	veg-39	كفتة البطاطس	1	https://www.youtube.com/watch?v=HT7ltUXBif4
duplicate	ملوخية	خضروات	الملوخية المصرية الخضراء بالتقلية	veg-01	الملوخية	1	https://www.youtube.com/watch?v=SyBKGxKxiR0
duplicate	ملوخية خضراء	خضروات	الملوخية المصرية الخضراء بالتقلية	veg-01	الملوخية الخضراء	1	https://www.youtube.com/watch?v=FkIB6nF-MZ8
duplicate	ملوخية من الملوخية الناشفة	خضروات	الملوخية الجافة بالسلق	osool-550	الملوخية الناشفة	1	https://www.youtube.com/watch?v=IjDY3xtjSig
duplicate	بابا غنوج	سلطات	سلطة بابا غنوج بالباذنجان المشوي	salad-02	بابا غنوج	1	https://www.youtube.com/watch?v=3NUAe7VNJ9Q
duplicate	تومية	سلطات	سلطة الثومية	salad-09	الثومية	2	https://www.youtube.com/watch?v=2ye67swid94
duplicate	تومية كريمية	سلطات	سلطة الثومية	salad-09	الثومية	1	https://www.youtube.com/watch?v=7ZzCIxLKp3A
duplicate	حمص	سلطات	سلطة الحمص	salad-07	الحمص	1	https://www.youtube.com/watch?v=3NUAe7VNJ9Q
duplicate	سلطة	سلطات	Egyptian Chopped Salad (Salata Baladi)	ec-329	سلطة خضراء بلدي	1	https://www.youtube.com/watch?v=TGRJxxvAmvo
duplicate	سلطة الدقوس	سلطات	سلطة الدقوس الحارة	add-071	سلطة الدقوس	1	https://www.youtube.com/watch?v=aV_nt630ASc
duplicate	سلطة خضار	سلطات	سلطة الخضار المنعشة بصوص الليمون	add-054	سلطة الخضار	1	https://www.youtube.com/watch?v=3NUAe7VNJ9Q
duplicate	سلطة خضروات	سلطات	سلطة الخضار المنعشة بصوص الليمون	add-054	سلطة الخضار	1	https://www.youtube.com/watch?v=gcNedA7qZQ4
duplicate	طحينة	سلطات	سلطة الطحينة وسلطة الطحينة بالبصل	salad-01	الطحينة	3	https://www.youtube.com/watch?v=tIP8Ey2_2yU
duplicate	كول سلو	سلطات	سلطة الكول سلو	add-044	الكول سلو	1	https://www.youtube.com/watch?v=tRzRtXFSLF0
duplicate	حمص الشام	شوربات وحساء	حمص الشام	add-173	حمص الشام	2	https://www.youtube.com/watch?v=PSluQrdQEIY
duplicate	شوربة البط	شوربات وحساء	شوربة البط بالخضار	add-132	شوربة البط	1	https://www.youtube.com/watch?v=okRbUTeU_VM
duplicate	شوربة سي فود	شوربات وحساء	شوربة فواكه البحر بالكريمة	add-038	شوربة فواكه البحر	1	https://www.youtube.com/watch?v=ktYVRVO3eg0
duplicate	شوربة عدس	شوربات وحساء	شوربة العدس الأصفر والخبز المحمص	soup-02	شوربة العدس	2	https://www.youtube.com/watch?v=zjX4gNKNlC0
duplicate	شوربة لحمة	شوربات وحساء	حساء اللحم البقري	osool-016	شوربة اللحم	2	https://www.youtube.com/watch?v=19kddQg5fN4
duplicate	كشك	شوربات وحساء	الكشك	savory-12	الكشك	1	https://www.youtube.com/watch?v=5ry_J6qQYdw
duplicate	بان كيك	فطائر حلوة	البانكيك	des-03	بان كيك	1	https://www.youtube.com/watch?v=nG3eBc9Pseg
duplicate	بغاشة	فطائر حلوة	البغاشة	des-62	البغاشة	1	https://www.youtube.com/watch?v=bHhlt0vuIlA
duplicate	سينابون بالصوص الأبيض	فطائر حلوة	السينابون بالقرفة	add-005	السينابون بالصوص الأبيض	1	https://www.youtube.com/watch?v=7eWmwr1_U0w
duplicate	سينابون رولز	فطائر حلوة	السينابون بالقرفة	add-005	السينابون	1	https://www.youtube.com/watch?v=mPQIw2b7h5Y
duplicate	أجنحة فراخ مشوية	لحوم وطيور	أجنحة الدجاج المتبلة بالزبادي	add-043	أجنحة دجاج متبلة في الفرن؛ الفرق في التتبيلة فقط	1	https://www.youtube.com/watch?v=-vI3t-ZCA_o
duplicate	أوراك فراخ بالبطاطس	لحوم وطيور	صينية البطاطس بالطيور (أو باللحم) في الفرن	osool-531	صينية بطاطس بالدجاج في الفرن	1	https://www.youtube.com/watch?v=EpsYsEFS-Ew
duplicate	الويكة الصعيدي	لحوم وطيور	Upper Egyptian Mashed Okra with Beef and Chili (Bamya Weeka Sa‘idi)	ec-261	البامية الويكة الصعيدي	1	https://www.youtube.com/watch?v=0hgCgiuxOik
duplicate	بانيه	لحوم وطيور	البفتيك أو البانيه	meat-23	بانيه	3	https://www.youtube.com/watch?v=JjXXHS1O1So
duplicate	بط	لحوم وطيور	البط والأوز المحمر مع الرقاق	osool-221	بط مسلوق ثم محمر	1	https://www.youtube.com/watch?v=QJbhRXSoyMA
duplicate	بط بالبرتقال	لحوم وطيور	البط بعصير البرتقال	add-172	بط بالبرتقال	2	https://www.youtube.com/watch?v=G3bTxBrry4s
duplicate	بط بالخلطة	لحوم وطيور	البط والأوز المحمر مع الرقاق	osool-221	بط مسلوق ثم محمر بخلطة تتبيل	1	https://www.youtube.com/watch?v=l-eDRpsmpOI
duplicate	بط محمر	لحوم وطيور	البط والأوز المحمر مع الرقاق	osool-221	بط محمر	1	https://www.youtube.com/watch?v=Pm3zvmwcZrM
duplicate	بط مشوي	لحوم وطيور	رستو البط	meat-56	بط مشوي في الفرن (روستو)	1	https://www.youtube.com/watch?v=5ry_J6qQYdw
duplicate	بطاطس بالفراخ	لحوم وطيور	صينية البطاطس بالطيور (أو باللحم) في الفرن	osool-531	صينية بطاطس بالدجاج	1	https://www.youtube.com/watch?v=yOC6_J6U0kg
duplicate	بلوبيف بيتي	لحوم وطيور	البلوبيف البيتي	add-179	البلوبيف البيتي	1	https://www.youtube.com/watch?v=XgejD2OOJMg
duplicate	حواوشي	لحوم وطيور	ساندويتش حواوشي اللحم المفروم	quick-06	الحواوشي	1	https://www.youtube.com/watch?v=gOleQm_1oe4
duplicate	خلطة اللحمة المعصجة	لحوم وطيور	عمل العصاج (للحشو)	meat-41	العصاج (اللحمة المعصجة)	1	https://www.youtube.com/watch?v=GEHJu0ng2fQ
duplicate	دبابيس فراخ مشوية	لحوم وطيور	دبابيس الدجاج بالزبادي والكاتشب	add-068	دبابيس دجاج متبلة في الفرن	1	https://www.youtube.com/watch?v=cRl0cSe3OPg
duplicate	دبابيس فراخ مشوية بالبطاطس	لحوم وطيور	صينية البطاطس بالطيور (أو باللحم) في الفرن	osool-531	صينية بطاطس بالدجاج	1	https://www.youtube.com/watch?v=zQbBE9mLft4
duplicate	دجاج مسحب	لحوم وطيور	مسحب الدجاج المقرمش	add-014	مسحب الدجاج	1	https://www.youtube.com/watch?v=v0JUEr3m9QQ
duplicate	ديك رومي	لحوم وطيور	الديك الرومي	meat-57	الديك الرومي	1	https://www.youtube.com/watch?v=pXP7QF2fwmQ
duplicate	شاورما	لحوم وطيور	الشاورما العربي بالدجاج	add-028	الشاورما	2	https://www.youtube.com/watch?v=mPZLV7qX3ME
duplicate	شيش طاوق	لحوم وطيور	الشيش طاووق	meat-10	الشيش طاووق	1	https://www.youtube.com/watch?v=rmxJQVv9JJw
duplicate	شيش طاووق	لحوم وطيور	الشيش طاووق	meat-10	الشيش طاووق	3	https://www.youtube.com/watch?v=s8Y9iGxEsRo
duplicate	صينية بطاطس بالفراخ	لحوم وطيور	صينية البطاطس بالطيور (أو باللحم) في الفرن	osool-531	صينية بطاطس بالدجاج	2	https://www.youtube.com/watch?v=h6MrgufhxrU
duplicate	صينية فراخ	لحوم وطيور	صينية اللحم أو الدجاج بالخضروات	meat-45	صينية الدجاج	2	https://www.youtube.com/watch?v=GaaFcYwKC8U
duplicate	صينية فراخ بالخضار	لحوم وطيور	صينية اللحم أو الدجاج بالخضروات	meat-45	صينية الدجاج بالخضار	1	https://www.youtube.com/watch?v=BgJEFtJqXRc
duplicate	صينية كفتة	لحوم وطيور	الكفتة في الصينية	meat-58	صينية الكفتة	1	https://www.youtube.com/watch?v=mhvN3MNifuc
duplicate	صينية كفتة بالبطاطس	لحوم وطيور	الكفتة في الصينية	meat-58	صينية الكفتة بالبطاطس	1	https://www.youtube.com/watch?v=jgn9ZxeQw10
duplicate	صينية كفتة بالصوص	لحوم وطيور	الكفتة في الصينية	meat-58	صينية الكفتة بالصلصة	1	https://www.youtube.com/watch?v=fN4g_K4Jxek
duplicate	صينية لحمة	لحوم وطيور	اللحم أو الدجاج في الصينية (رستوبتلو)	meat-44	صينية اللحم	1	https://www.youtube.com/watch?v=I9Qx_9FZN3A
duplicate	طاجن كفتة الأرز	لحوم وطيور	كفتة اللحم بالأرز	meat-34	كفتة الأرز في طاجن	1	https://www.youtube.com/watch?v=MNENu2L7ADk
duplicate	طاجن لحمة	لحوم وطيور	طاجن اللحم باليخني	osool-119	طاجن اللحم	2	https://www.youtube.com/watch?v=9xpLOazUXYU
duplicate	عصاج	لحوم وطيور	عمل العصاج (للحشو)	meat-41	العصاج	1	https://www.youtube.com/watch?v=x6anba4bHTs
duplicate	فتة	لحوم وطيور	الفتة المصرية بالخل والثوم والصلصة (الثريد)	pasta-02	الفتة المصرية	1	https://www.youtube.com/watch?v=8dNTewuvxBc
duplicate	فتة الشاورما السوري	لحوم وطيور	فتة الشاورما السورية	add-193	فتة الشاورما السورية	1	https://www.youtube.com/watch?v=2Qylc44XvG4
duplicate	فتة مصرية	لحوم وطيور	الفتة المصرية بالخل والثوم والصلصة (الثريد)	pasta-02	الفتة المصرية	3	https://www.youtube.com/watch?v=Hh9DdNC2III
duplicate	فخدة الضأن	لحوم وطيور	الفخدة	meat-47	فخدة الضأن	1	https://www.youtube.com/watch?v=ir29Riy-uW0
duplicate	فخدة ضاني	لحوم وطيور	الفخدة	meat-47	فخدة الضأن	1	https://www.youtube.com/watch?v=gPfHxwTcdt0
duplicate	فخدة ضاني متبلة	لحوم وطيور	الفخدة	meat-47	فخدة الضأن المتبلة	1	https://www.youtube.com/watch?v=vZnQLG6a0XM
duplicate	فراخ الشواية	لحوم وطيور	الدجاج المشوي	meat-09	الدجاج المشوي	1	https://www.youtube.com/watch?v=7ZzCIxLKp3A
duplicate	فراخ بتتبيلة المشويات	لحوم وطيور	الدجاج المشوي	meat-09	دجاج مشوي متبل	1	https://www.youtube.com/watch?v=YYz-vDbOEwY
duplicate	فراخ تندوري	لحوم وطيور	الدجاج التندوري في الفرن	add-170	الدجاج التندوري	1	https://www.youtube.com/watch?v=cpteyO3tvdM
duplicate	فراخ روستو	لحوم وطيور	روستو الدجاج بالبطاطس الصغيرة	osool-228	روستو الدجاج	1	https://www.youtube.com/watch?v=2QIipq8oyqo
duplicate	فراخ متبلة	لحوم وطيور	الدجاج المشوي	meat-09	دجاج متبل للشوي	1	https://www.youtube.com/watch?v=pOYxhRpYCAo
duplicate	فراخ متبلة بالخضار	لحوم وطيور	صينية اللحم أو الدجاج بالخضروات	meat-45	صينية دجاج بالخضار	1	https://www.youtube.com/watch?v=_GpZPY2VhY8
duplicate	فراخ محمرة	لحوم وطيور	الدجاج المحمر بالبسلة السوتيه	osool-219	الدجاج المحمر	3	https://www.youtube.com/watch?v=UPhZeJnWAvY
duplicate	فراخ مشوية	لحوم وطيور	الدجاج المشوي	meat-09	الدجاج المشوي	10	https://www.youtube.com/watch?v=Xac0N7ENte4
duplicate	فراخ مشوية بتتبيلة الحاتي	لحوم وطيور	الدجاج المشوي	meat-09	دجاج مشوي؛ الفرق في التتبيلة	1	https://www.youtube.com/watch?v=SZm-gHq8G5A
duplicate	فراخ مشوية في الفرن	لحوم وطيور	الدجاج المشوي	meat-09	دجاج مشوي في الفرن	1	https://www.youtube.com/watch?v=5vYXCG4M3Bo
duplicate	قالب اللحمة	لحوم وطيور	روستو اللحم المفري النيء (رغيف اللحم)	osool-164	رغيف اللحم المفروم في الفرن	1	https://www.youtube.com/watch?v=F7pnKmK05Vg
duplicate	كباب	لحوم وطيور	أسياخ لحم الضأن المشوي باللية	osool-155	كباب مشوي	3	https://www.youtube.com/watch?v=JW02vqEhXNk
duplicate	كباب الحلة	لحوم وطيور	كباب الحلة باللحم البتلو والبطاطس	meat-03	كباب الحلة	1	https://www.youtube.com/watch?v=c2y4cmZydbs
duplicate	كباب جوسي	لحوم وطيور	أسياخ لحم الضأن المشوي باللية	osool-155	كباب مشوي	1	https://www.youtube.com/watch?v=WhsdjnrGSYc
duplicate	كبدة	لحوم وطيور	الكبدة الإسكندراني الحارة	meat-06	الكبدة	2	https://www.youtube.com/watch?v=V8Y9TgFdSJo
duplicate	كبدة على الطريقة التركية	لحوم وطيور	Turkish Fried Liver with Spring Onion and Parsley (Ciğer Tava)	ec-213	الكبدة التركي	1	https://www.youtube.com/watch?v=tEFkIW4C_mE
duplicate	كبدة مشوية	لحوم وطيور	الكبد المشوي	osool-157	الكبدة المشوية	1	https://www.youtube.com/watch?v=Tq94UuOjflc
duplicate	كبسة	لحوم وطيور	كبسة الدجاج	add-002	الكبسة	2	https://www.youtube.com/watch?v=vfOreTR_9u8
duplicate	كبيبة	لحوم وطيور	الكبيبة الشامي	meat-40	الكبيبة	1	https://www.youtube.com/watch?v=GwrRlvBiXJY
duplicate	كفتة	لحوم وطيور	كفتة اللحم بالخبز البلدي	meat-33	الكفتة	1	https://www.youtube.com/watch?v=JW02vqEhXNk
duplicate	كفتة الأرز	لحوم وطيور	كفتة اللحم بالأرز	meat-34	كفتة الأرز	2	https://www.youtube.com/watch?v=jMAiJURH21I
duplicate	كفتة الأرز المحمرة	لحوم وطيور	كفتة اللحم بالأرز	meat-34	كفتة الأرز المحمرة	1	https://www.youtube.com/watch?v=mB44zHXwox8
duplicate	كفتة البطاطس	لحوم وطيور	كروكيت البطاطس (كفتة البطاطس)	veg-39	كفتة البطاطس	2	https://www.youtube.com/watch?v=fEGfYAJiWP4
duplicate	كفتة الحاتي	لحوم وطيور	كفتة اللحم بالخبز البلدي	meat-33	كفتة الحاتي	4	https://www.youtube.com/watch?v=3sN8lZk105E
duplicate	كفتة الفراخ	لحوم وطيور	كفتة الدجاج	meat-32	كفتة الدجاج	5	https://www.youtube.com/watch?v=7knBoTqNKZ8
duplicate	كفتة مشوية	لحوم وطيور	كفتة اللحم بالخبز البلدي	meat-33	الكفتة المشوية	1	https://www.youtube.com/watch?v=QdK712MxodI
duplicate	كفتة مشوية بالعيش الفينو	لحوم وطيور	كفتة اللحم بالخبز البلدي	meat-33	كفتة مشوية بالخبز	1	https://www.youtube.com/watch?v=azevX1tGuaY
duplicate	لحمة بصوص الزبادي	لحوم وطيور	اللحم أو الدجاج بالزبادي	meat-49	اللحم بالزبادي	1	https://www.youtube.com/watch?v=mTCb7W0Ho3Y
duplicate	لحمة مسلوقة	لحوم وطيور	اللحم المسلوق بالمستكة والحبهان	osool-101	اللحم المسلوق	1	https://www.youtube.com/watch?v=19kddQg5fN4
duplicate	لحمة مشوية	لحوم وطيور	اللحم المشوي	meat-08	اللحم المشوي	1	https://www.youtube.com/watch?v=h7QhcGBiElk
duplicate	مندي	لحوم وطيور	مندي الدجاج المدخن	add-001	المندي	2	https://www.youtube.com/watch?v=LjOS0L8jY34
duplicate	مندي يمني	لحوم وطيور	مندي الدجاج المدخن	add-001	مندي الدجاج	1	https://www.youtube.com/watch?v=n3eHyOnki3g
duplicate	حمام محشي	محشوات	الحمام المحشو بالأرز أو الفريك	meat-07	الحمام المحشي	3	https://www.youtube.com/watch?v=kbK9v8_lOUI
duplicate	فخدة ضاني محشية	محشوات	طريقة أخرى لحشوة الفخذة	meat-48	فخدة ضأن محشية	1	https://www.youtube.com/watch?v=nx9UVAR4h7Q
duplicate	فراخ محشية	محشوات	Lebanese Rice-Stuffed Chicken, Boiled then Fried (Djaj Mihshy)	ec-122	دجاج محشي بالأرز مسلوق ثم محمر	1	https://www.youtube.com/watch?v=qh92rzmUcSw
duplicate	فراخ محشية بالرز	محشوات	Lebanese Rice-Stuffed Chicken, Boiled then Fried (Djaj Mihshy)	ec-122	دجاج محشي بالأرز	1	https://www.youtube.com/watch?v=3tcPOrkB_tE
duplicate	محشي	محشوات	خلطة الحشو	stuff-01	المحشي بخلطة الأرز	1	https://www.youtube.com/watch?v=sRf2oYy5Zzc
duplicate	محشي خضار	محشوات	خلطة الحشو	stuff-01	محشي الخضار	1	https://www.youtube.com/watch?v=HMMy0PCTXII
duplicate	ممبار محشي	محشوات	الممبار المحشي المقرمش	add-053	الممبار المحشي	1	https://www.youtube.com/watch?v=4PEXQHCmHFE
duplicate	ورق عنب	محشوات	محشو ورق العنب	stuff-08	ورق العنب المحشي	2	https://www.youtube.com/watch?v=AeF87q3qY08
duplicate	تمر باللبن	مشروبات	البلح باللبن	add-217	البلح باللبن	1	https://www.youtube.com/watch?v=SmeE_KawBvE
duplicate	تمر هندي	مشروبات	مشروب التمر هندي	bev-02	التمر هندي	1	https://www.youtube.com/watch?v=SmeE_KawBvE
duplicate	خروب	مشروبات	مشروب الخروب الطبيعي المركز	bev-01	الخروب	1	https://www.youtube.com/watch?v=SmeE_KawBvE
duplicate	سحلب	مشروبات	السحلب بالمستكة	add-024	السحلب	2	https://www.youtube.com/watch?v=yDuHaQGwWc0
duplicate	سوبيا	مشروبات	السوبيا المصرية بالبودرة البيتي	add-019	السوبيا	1	https://www.youtube.com/watch?v=SmeE_KawBvE
duplicate	شاي كرك	مشروبات	شاي الكرك	add-227	شاي الكرك	1	https://www.youtube.com/watch?v=izUKxoLoanY
duplicate	شربات	مشروبات	البسبوسة المصرية المرملة وعمل الشربات	des-01	الشربات (ضمن وصفة البسبوسة)	1	https://www.youtube.com/watch?v=mnEHopT1RAc
duplicate	عصير بطيخ	مشروبات	عصير البطيخ بالنعناع	add-235	عصير البطيخ	1	https://www.youtube.com/watch?v=iMxWR6Ly8zE
duplicate	قمر الدين	مشروبات	مشروب قمر الدين	bev-04	قمر الدين	1	https://www.youtube.com/watch?v=SmeE_KawBvE
duplicate	قهوة	مشروبات	Egyptian Turkish Coffee (’Ahwa)	ec-475	القهوة التركي	1	https://www.youtube.com/watch?v=IOeC6ZyIPcE
duplicate	كركديه	مشروبات	عصير الكركديه	add-201	الكركديه	1	https://www.youtube.com/watch?v=SmeE_KawBvE
duplicate	باتيه	معجنات	الباتيه بالعصاج	bake-02	باتيه	2	https://www.youtube.com/watch?v=pPB5Y9t8S8A
duplicate	خبز البرجر	معجنات	خبز البرجر البيتي	add-247	خبز البرجر	2	https://www.youtube.com/watch?v=CYKoVg92Wfo
duplicate	سميط تركي	معجنات	الكعك المقدسي بالسمسم	add-209	سميط تركي (كعك بالسمسم)	1	https://www.youtube.com/watch?v=ntz58VutY7w
duplicate	صينية الرقاق	معجنات	الرقاق	bake-09	صينية الرقاق	2	https://www.youtube.com/watch?v=Y2fixCQHj-0
duplicate	صينية رقاق باللحمة المفرومة	معجنات	الرقاق	bake-09	صينية الرقاق باللحم المفروم	1	https://www.youtube.com/watch?v=P7uyv_7X6YQ
duplicate	عيش الصاج	معجنات	خبز الصاج البيتي	add-148	خبز الصاج	1	https://www.youtube.com/watch?v=zdVMjx2bWUY
duplicate	عيش فينو	معجنات	الخبز الصامولي (الفينو)	add-249	العيش الفينو	4	https://www.youtube.com/watch?v=nTSszML7KDI
duplicate	فطير مشلتت	معجنات	الفطير المشلتت المورق	add-034	الفطير المشلتت	1	https://www.youtube.com/watch?v=71jlSgby2w4
duplicate	فطير مقلي	معجنات	فطير مقلي	des-07	الفطير المقلي	1	https://www.youtube.com/watch?v=Zw0lE716pG8
duplicate	كانيلوني	معجنات	الكانيلوني	bake-12	الكانيلوني	1	https://www.youtube.com/watch?v=VbwIwl5ql-Y
duplicate	كرواسون	معجنات	الكرواسون	des-15	الكرواسون	2	https://www.youtube.com/watch?v=pPB5Y9t8S8A
duplicate	كعك الأساور	معجنات	الكعك المقدسي بالسمسم	add-209	كعك بالسمسم (كعك الأساور/المقدسي)	1	https://www.youtube.com/watch?v=d0SPnMG28Po
duplicate	أوزي	نشويات	الأوزي الشامي	add-167	أوزي	1	https://www.youtube.com/watch?v=7lW-wm6BeLQ
duplicate	برياني الدجاج	نشويات	البرياني الهندي بالدجاج	add-030	برياني الدجاج	2	https://www.youtube.com/watch?v=b4KH-IzwQ5U
duplicate	بطاطس	نشويات	روستو البطاطس والبطاطس المشوية في الفرن	osool-535	بطاطس مشوية في الفرن	2	https://www.youtube.com/watch?v=uP2a1oGWTfU
duplicate	رز	نشويات	الأرز المفلفل	pasta-03	أرز أبيض عادي	2	https://www.youtube.com/watch?v=rmxJQVv9JJw
